date,adjclose
2024-08-26,85.38134002685547
2024-08-27,85.18663787841797
2024-08-28,84.6219482421875
2024-08-29,84.44672393798828
2024-08-30,85.01138305664062
2024-09-03,83.45367431640625
2024-09-04,83.05451965332031
2024-09-05,83.29792022705078
2024-09-06,81.55523681640625
2024-09-09,81.90571594238281
2024-09-10,81.88624572753906
2024-09-11,82.22699737548828
2024-09-12,83.76522827148438
2024-09-13,84.57328033447266
2024-09-16,85.45922088623047
2024-09-17,85.45922088623047
2024-09-18,85.39107513427734
2024-09-19,86.54960632324219
2024-09-20,86.54960632324219
2024-09-23,86.74394989013672
2024-09-24,87.15408325195312
2024-09-25,86.88065338134766
2024-09-26,87.36891174316406
2024-09-27,87.89623260498047
2024-09-30,88.27706146240234
2024-10-01,88.34542083740234
2024-10-02,88.072021484375
2024-10-03,87.76927947998047
2024-10-04,88.74578094482422
2024-10-07,87.55445098876953
2024-10-08,88.32589721679688
2024-10-09,88.35518646240234
2024-10-10,87.70093536376953
2024-10-11,88.30636596679688
2024-10-14,88.71649169921875
2024-10-15,88.91181182861328
2024-10-16,88.85321044921875
2024-10-17,88.43331146240234
2024-10-18,89.08757019042969
2024-10-21,88.73603820800781
2024-10-22,88.86299133300781
2024-10-23,88.18917846679688
2024-10-24,88.49190521240234
2024-10-25,88.71649169921875
2024-10-28,89.28288269042969
2024-10-29,90.12268829345703
2024-10-30,90.6695327758789
2024-10-31,89.8785629272461
2024-11-01,90.2301025390625
2024-11-04,89.92738342285156
2024-11-05,90.92342376708984
2024-11-06,93.15965270996094
2024-11-07,94.38031005859375
2024-11-08,93.92133331298828
2024-11-11,94.44866180419922
2024-11-12,94.87832641601562
2024-11-13,94.91738891601562
2024-11-14,94.8099594116211
2024-11-15,92.91551971435547
2024-11-18,93.83345031738281
2024-11-19,94.44866180419922
2024-11-20,95.0541000366211
2024-11-21,94.8099594116211
2024-11-22,94.60488891601562
2024-11-25,95.09314727783203
2024-11-26,95.44469451904297
2024-11-27,95.57164001464844
2024-11-29,96.0892105102539
2024-12-02,96.88018035888672
2024-12-03,97.66139221191406
2024-12-04,97.885986328125
2024-12-05,97.66139221191406
2024-12-06,98.55978393554688
2024-12-09,96.46028137207031
2024-12-10,97.97388458251953
2024-12-11,99.57535552978516
2024-12-12,99.76091003417969
2024-12-13,98.56956481933594
2024-12-16,98.95039367675781
2024-12-17,98.20824432373047
2024-12-18,95.40564727783203
2024-12-19,95.14197540283203
2024-12-20,95.65953063964844
2024-12-23,96.1823501586914
2024-12-24,97.09288024902344
2024-12-26,96.96560668945312
2024-12-27,96.1040267944336
2024-12-30,95.09559631347656
2024-12-31,94.78230285644531
2025-01-02,95.24246215820312
2025-01-03,95.82989501953125
2025-01-06,96.86769104003906
2025-01-07,95.79072570800781
2025-01-08,95.22288513183594
2025-01-10,93.8032455444336
2025-01-13,93.8424072265625
2025-01-14,93.52911376953125
2025-01-15,95.06623077392578
2025-01-16,94.52775573730469
2025-01-17,95.35015869140625
2025-01-21,96.21172332763672
2025-01-22,97.17119598388672
2025-01-23,97.42575073242188
2025-01-24,98.30690002441406
2025-01-27,98.81600189208984
2025-01-28,99.2957534790039
2025-01-29,99.736328125
2025-01-30,99.83421325683594
2025-01-31,100.23563385009766
2025-02-03,100.45103454589844
2025-02-04,101.35176086425781
2025-02-05,100.37271118164062
2025-02-06,100.8034896850586
2025-02-07,100.58810424804688
2025-02-10,101.03845977783203
2025-02-11,101.20491027832031
2025-02-12,101.3125991821289
2025-02-13,102.47767639160156
2025-02-14,103.1042709350586
2025-02-18,102.62452697753906
2025-02-19,102.74201965332031
2025-02-20,102.26228332519531
2025-02-21,100.86222839355469
2025-02-24,101.05804443359375
2025-02-25,99.56010437011719
2025-02-26,99.38385009765625
2025-02-27,98.42439270019531
2025-02-28,99.86360168457031
2025-03-03,98.86495971679688
2025-03-04,98.08172607421875
2025-03-05,99.3447036743164
2025-03-06,97.56282043457031
2025-03-07,98.18941497802734
2025-03-10,95.74179077148438
2025-03-11,94.3319320678711
2025-03-12,94.80188751220703
2025-03-13,92.85355377197266
2025-03-14,94.55712890625
2025-03-17,95.232666015625
2025-03-18,93.9011459350586
2025-03-19,95.01728057861328
2025-03-20,94.8116683959961
2025-03-21,95.55575561523438
2025-03-24,96.90889739990234
2025-03-25,98.1363296508789
2025-03-26,97.30166625976562
2025-03-27,96.86961364746094
2025-03-28,94.01212310791016
2025-03-31,94.70931243896484
2025-04-01,94.76823425292969
2025-04-02,95.10209655761719
2025-04-03,90.86006164550781
2025-04-04,85.65573120117188
2025-04-07,85.77355194091797
2025-04-08,84.5755615234375
2025-04-09,92.04823303222656
2025-04-10,88.86670684814453
2025-04-11,89.62279510498047
2025-04-14,90.22179412841797
2025-04-15,90.44763946533203
2025-04-16,88.01240539550781
2025-04-17,88.5819320678711
2025-04-21,86.58856964111328
2025-04-22,88.8470687866211
2025-04-23,90.27088928222656
2025-04-24,92.07768249511719
2025-04-25,92.65703582763672
2025-04-28,93.01054382324219
2025-04-29,93.6880874633789
2025-04-30,93.7175521850586
2025-05-01,94.1987075805664
2025-05-02,95.66181182861328
2025-05-05,95.88765716552734
2025-05-06,95.86801147460938
2025-05-07,95.6912612915039
2025-05-08,95.91712188720703
2025-05-09,95.42613220214844
2025-05-12,97.40968322753906
2025-05-13,98.36217498779297
2025-05-14,98.872802734375
2025-05-15,99.26557922363281
2025-05-16,99.94312286376953
2025-05-19,100.04131317138672
2025-05-20,99.79582214355469
2025-05-21,99.04955291748047
2025-05-22,98.83351135253906
2025-05-23,98.38182067871094
2025-05-27,99.9823989868164
2025-05-28,99.9627685546875
2025-05-29,99.15755462646484
2025-05-30,99.56997680664062
2025-06-02,100.06095123291016
2025-06-03,99.77619934082031
2025-06-04,100.41446685791016
2025-06-05,100.55194091796875
2025-06-06,101.83829498291016
2025-06-09,101.54370880126953
2025-06-10,102.83006286621094
2025-06-11,102.59439086914062
2025-06-12,101.75972747802734
2025-06-13,100.72869110107422
2025-06-16,102.45691680908203
2025-06-17,101.55352783203125
2025-06-18,101.60262298583984
2025-06-20,100.9839859008789
2025-06-23,102.26264190673828
2025-06-24,103.58165740966797
2025-06-25,103.56197357177734
2025-06-26,104.76285552978516
2025-06-27,105.99327850341797
2025-06-30,106.82996368408203
2025-07-01,106.07202911376953
2025-07-02,105.76688385009766
2025-07-03,106.3476333618164
2025-07-07,105.32393646240234
2025-07-08,105.10737609863281
2025-07-09,105.38298797607422
2025-07-10,105.02863311767578
2025-07-11,104.34944152832031
2025-07-14,105.3731460571289
2025-07-15,104.32975006103516
2025-07-16,104.64473724365234
2025-07-17,105.00894927978516
2025-07-18,104.526611328125
2025-07-21,105.92437744140625
2025-07-22,106.17046356201172
2025-07-23,106.751220703125
2025-07-24,106.92839813232422
2025-07-25,105.9342269897461
2025-07-28,105.3633041381836
2025-07-29,104.45771789550781
