date,adjclose
2024-08-26,89.60345458984375
2024-08-27,89.44824981689453
2024-08-28,89.33868408203125
2024-08-29,89.04652404785156
2024-08-30,88.09698486328125
2024-09-03,89.5378189086914
2024-09-04,90.6919937133789
2024-09-05,91.2049331665039
2024-09-06,91.1957778930664
2024-09-09,91.58965301513672
2024-09-10,92.2308349609375
2024-09-11,92.15756225585938
2024-09-12,91.72705841064453
2024-09-13,91.97434997558594
2024-09-16,92.81707000732422
2024-09-17,92.36822509765625
2024-09-18,91.22323608398438
2024-09-19,90.9209976196289
2024-09-20,90.57288360595703
2024-09-23,90.38053131103516
2024-09-24,90.36222839355469
2024-09-25,89.6111068725586
2024-09-26,89.82179260253906
2024-09-27,90.28893280029297
2024-09-30,89.85842895507812
2024-10-01,90.5072250366211
2024-10-02,89.74449920654297
2024-10-03,88.89904022216797
2024-10-04,87.8055191040039
2024-10-07,87.14385986328125
2024-10-08,87.29087829589844
2024-10-09,86.79467010498047
2024-10-10,86.45465850830078
2024-10-11,86.1054458618164
2024-10-14,86.16976928710938
2024-10-15,87.21737670898438
2024-10-16,87.58497619628906
2024-10-17,86.19733428955078
2024-10-18,86.26167297363281
2024-10-21,84.75459289550781
2024-10-22,84.83728790283203
2024-10-23,84.60755157470703
2024-10-24,85.14973449707031
2024-10-25,84.67188262939453
2024-10-28,84.44214630126953
2024-10-29,84.57080841064453
2024-10-30,84.81893157958984
2024-10-31,84.95677185058594
2024-11-01,83.7590103149414
2024-11-04,85.05911254882812
2024-11-05,85.51091003417969
2024-11-06,83.1689224243164
2024-11-07,84.21083068847656
2024-11-08,85.28040313720703
2024-11-11,84.86546325683594
2024-11-12,83.5930404663086
2024-11-13,82.80007934570312
2024-11-14,83.279541015625
2024-11-15,83.05825805664062
2024-11-18,83.20579528808594
2024-11-19,83.62992095947266
2024-11-20,83.3625259399414
2024-11-21,83.29798889160156
2024-11-22,83.34410095214844
2024-11-25,85.501708984375
2024-11-26,85.16973114013672
2024-11-27,85.75988006591797
2024-11-29,86.64502716064453
2024-12-02,86.85321044921875
2024-12-03,86.10376739501953
2024-12-04,87.02900695800781
2024-12-05,87.20482635498047
2024-12-06,87.33434295654297
2024-12-09,86.52936553955078
2024-12-10,86.12227630615234
2024-12-11,85.30805969238281
2024-12-12,84.27178192138672
2024-12-13,83.41128540039062
2024-12-16,83.66109466552734
2024-12-17,83.86463928222656
2024-12-18,82.81600189208984
2024-12-19,81.56204986572266
2024-12-20,82.0264663696289
2024-12-23,81.27410125732422
2024-12-24,81.61779022216797
2024-12-26,81.57133483886719
2024-12-27,80.90255737304688
2024-12-30,81.55278015136719
2024-12-31,81.1162109375
2025-01-02,81.339111328125
2025-01-03,81.07904815673828
2025-01-06,80.71681213378906
2025-01-07,79.80652618408203
2025-01-08,79.90869140625
2025-01-10,79.37925720214844
2025-01-13,79.35138702392578
2025-01-14,79.22136688232422
2025-01-15,80.5867691040039
2025-01-16,80.84684753417969
2025-01-17,80.9861831665039
2025-01-21,81.71066284179688
2025-01-22,81.28338623046875
