date,adjclose
2024-08-26,84.28877258300781
2024-08-27,84.30716705322266
2024-08-28,84.31633758544922
2024-08-29,84.31633758544922
2024-08-30,84.36227416992188
2024-09-03,84.3955078125
2024-09-04,84.40473175048828
2024-09-05,84.41394805908203
2024-09-06,84.46009826660156
2024-09-09,84.46009826660156
2024-09-10,84.48778533935547
2024-09-11,84.48778533935547
2024-09-12,84.49698638916016
2024-09-13,84.54315185546875
2024-09-16,84.56157684326172
2024-09-17,84.57081604003906
2024-09-18,84.58926391601562
2024-09-19,84.60774230957031
2024-09-20,84.64463806152344
2024-09-23,84.65386962890625
2024-09-24,84.6631088256836
2024-09-25,84.68154907226562
2024-09-26,84.68154907226562
2024-09-27,84.70924377441406
2024-09-30,84.71846771240234
2024-10-01,84.73794555664062
2024-10-02,84.7471923828125
2024-10-03,84.76570129394531
2024-10-04,84.78424835205078
2024-10-07,84.80277252197266
2024-10-08,84.80277252197266
2024-10-09,84.8120346069336
2024-10-10,84.8213119506836
2024-10-11,84.86763000488281
2024-10-14,84.85835266113281
2024-10-15,84.88614654541016
2024-10-16,84.88614654541016
2024-10-17,84.90470123291016
2024-10-18,84.9324722290039
2024-10-21,84.95103454589844
2024-10-22,84.96028137207031
2024-10-23,84.96028137207031
2024-10-24,84.96954345703125
2024-10-25,85.00660705566406
2024-10-28,85.00660705566406
2024-10-29,85.02515411376953
2024-10-30,85.03440856933594
2024-10-31,85.05294799804688
2024-11-01,85.08920288085938
2024-11-04,85.1078109741211
2024-11-05,85.1078109741211
2024-11-06,85.12641906738281
2024-11-07,85.13571166992188
2024-11-08,85.1822280883789
2024-11-11,85.17292785644531
2024-11-12,85.1822280883789
2024-11-13,85.20081329345703
2024-11-14,85.20081329345703
2024-11-15,85.22872924804688
2024-11-18,85.238037109375
2024-11-19,85.26590728759766
2024-11-20,85.2752456665039
2024-11-21,85.2845458984375
2024-11-22,85.31244659423828
2024-11-25,85.32173919677734
2024-11-26,85.32173919677734
2024-11-27,85.34964752197266
2024-11-29,85.36824035644531
2024-12-02,85.3916015625
2024-12-03,85.41024780273438
2024-12-04,85.41959381103516
2024-12-05,85.42893981933594
2024-12-06,85.46627807617188
2024-12-09,85.47559356689453
2024-12-10,85.4942855834961
2024-12-11,85.50360107421875
2024-12-12,85.52230072021484
2024-12-13,85.55029296875
2024-12-16,85.55961608886719
2024-12-17,85.56897735595703
2024-12-18,85.56897735595703
2024-12-19,85.58113098144531
2024-12-20,85.61865234375
2024-12-23,85.61865234375
2024-12-24,85.63739776611328
2024-12-26,85.65613555908203
2024-12-27,85.69364929199219
2024-12-30,85.69364929199219
2024-12-31,85.71238708496094
2025-01-02,85.73113250732422
2025-01-03,85.74052429199219
2025-01-06,85.74989318847656
2025-01-07,85.76862335205078
2025-01-08,85.78739929199219
2025-01-10,85.81549835205078
2025-01-13,85.82489776611328
2025-01-14,85.84364318847656
2025-01-15,85.85301971435547
2025-01-16,85.85301971435547
2025-01-17,85.8998794555664
2025-01-21,85.8998794555664
2025-01-22,85.91863250732422
2025-01-23,85.91863250732422
2025-01-24,85.95614624023438
2025-01-27,85.96549987792969
2025-01-28,85.96549987792969
2025-01-29,85.97488403320312
2025-01-30,85.98426055908203
2025-01-31,86.01236724853516
2025-02-03,86.03682708740234
2025-02-04,86.03682708740234
2025-02-05,86.04625701904297
2025-02-06,86.06507110595703
2025-02-07,86.08389282226562
2025-02-10,86.09330749511719
2025-02-11,86.10270690917969
2025-02-12,86.11209106445312
2025-02-13,86.13092803955078
2025-02-14,86.1591567993164
2025-02-18,86.1779556274414
2025-02-19,86.1873779296875
2025-02-20,86.20619201660156
2025-02-21,86.23441314697266
2025-02-24,86.24381256103516
2025-02-25,86.24381256103516
2025-02-26,86.26264190673828
2025-02-27,86.27203369140625
2025-02-28,86.2908706665039
2025-03-03,86.30876922607422
2025-03-04,86.30876922607422
2025-03-05,86.3182373046875
2025-03-06,86.32768249511719
2025-03-07,86.36540985107422
2025-03-10,86.37486267089844
2025-03-11,86.38428497314453
2025-03-12,86.39372253417969
2025-03-13,86.41260528564453
2025-03-14,86.43147277832031
2025-03-17,86.45035552978516
2025-03-18,86.45035552978516
2025-03-19,86.45980072021484
2025-03-20,86.47866821289062
2025-03-21,86.50699615478516
2025-03-24,86.50699615478516
2025-03-25,86.51641082763672
2025-03-26,86.52586364746094
2025-03-27,86.54473114013672
2025-03-28,86.57305145263672
2025-03-31,86.57305145263672
2025-04-01,86.59294128417969
2025-04-02,86.60240173339844
2025-04-03,86.61187744140625
2025-04-04,86.64029693603516
2025-04-07,86.64974975585938
2025-04-08,86.66871643066406
2025-04-09,86.66871643066406
2025-04-10,86.67816925048828
2025-04-11,86.7160415649414
2025-04-14,86.7160415649414
2025-04-15,86.7350082397461
2025-04-16,86.7444839477539
2025-04-17,86.78235626220703
2025-04-21,86.79183197021484
2025-04-22,86.79183197021484
2025-04-23,86.81078338623047
2025-04-24,86.81078338623047
2025-04-25,86.8486557006836
2025-04-28,86.85810852050781
2025-04-29,86.85810852050781
2025-04-30,86.86760711669922
2025-05-01,86.88849639892578
2025-05-02,86.9170150756836
2025-05-05,86.9170150756836
2025-05-06,86.9360122680664
2025-05-07,86.9360122680664
2025-05-08,86.95503234863281
2025-05-09,86.98352813720703
2025-05-12,86.98352813720703
2025-05-13,87.00255584716797
2025-05-14,87.00255584716797
2025-05-15,87.01204681396484
2025-05-16,87.05006408691406
2025-05-19,87.05006408691406
2025-05-20,87.06906127929688
2025-05-21,87.07857513427734
2025-05-22,87.09757232666016
2025-05-23,87.13560485839844
2025-05-27,87.13560485839844
2025-05-28,87.14510345458984
2025-05-29,87.1545639038086
2025-05-30,87.18310546875
2025-06-02,87.1983642578125
2025-06-03,87.2174301147461
2025-06-04,87.2174301147461
2025-06-05,87.22697448730469
2025-06-06,87.25557708740234
2025-06-09,87.27465057373047
2025-06-10,87.2841796875
2025-06-11,87.2841796875
2025-06-12,87.29371643066406
2025-06-13,87.33185577392578
2025-06-16,87.33185577392578
2025-06-17,87.3509521484375
2025-06-18,87.37001037597656
2025-06-20,87.38909149169922
2025-06-23,87.40815734863281
2025-06-24,87.40815734863281
2025-06-25,87.41767883300781
2025-06-26,87.42723083496094
2025-06-27,87.46537017822266
2025-06-30,87.47491455078125
2025-07-01,87.490234375
2025-07-02,87.49978637695312
2025-07-03,87.54763793945312
2025-07-07,87.55718231201172
2025-07-08,87.55718231201172
2025-07-09,87.5667495727539
2025-07-10,87.58589172363281
2025-07-11,87.60503387451172
