date,adjclose
2024-08-26,35.608154296875
2024-08-27,35.326698303222656
2024-08-28,35.326698303222656
2024-08-29,35.51902770996094
2024-08-30,35.786399841308594
2024-09-03,35.734798431396484
2024-09-04,36.03970718383789
2024-09-05,35.95057678222656
2024-09-06,35.608154296875
2024-09-09,35.96934509277344
2024-09-10,36.13821792602539
2024-09-11,36.25079345703125
2024-09-12,36.33053207397461
2024-09-13,36.84184265136719
2024-09-16,37.123291015625
2024-09-17,37.09514236450195
2024-09-18,36.813697814941406
2024-09-19,36.59791564941406
2024-09-20,37.564231872558594
2024-09-23,37.93684768676758
2024-09-24,37.66765213012695
2024-09-25,37.86600112915039
2024-09-26,37.606258392333984
2024-09-27,37.979347229003906
2024-09-30,38.14936065673828
2024-10-01,38.456336975097656
2024-10-02,38.4752311706543
2024-10-03,38.461055755615234
2024-10-04,38.39966583251953
2024-10-07,37.51653289794922
2024-10-08,37.535423278808594
2024-10-09,37.21428680419922
2024-10-10,37.10094451904297
2024-10-11,37.42680358886719
2024-10-14,37.89906311035156
2024-10-15,38.06907653808594
2024-10-16,38.8246955871582
2024-10-17,38.47993850708008
2024-10-18,38.701908111572266
2024-10-21,38.55078125
2024-10-22,38.4138298034668
2024-10-23,38.782196044921875
2024-10-24,38.53189468383789
2024-10-25,37.96045684814453
2024-10-28,38.25798034667969
2024-10-29,37.44097137451172
2024-10-30,37.35123825073242
2024-10-31,37.738494873046875
2024-11-01,36.897865295410156
2024-11-04,36.45866394042969
2024-11-05,37.00648880004883
2024-11-06,36.62395477294922
2024-11-07,36.69007110595703
2024-11-08,37.393741607666016
2024-11-11,37.497642517089844
2024-11-12,37.067874908447266
2024-11-13,37.00177001953125
2024-11-14,36.87425994873047
2024-11-15,37.42680358886719
2024-11-18,37.752662658691406
2024-11-19,37.9935188293457
2024-11-20,38.01240539550781
2024-11-21,38.67357635498047
2024-11-22,38.46577835083008
2024-11-25,38.536617279052734
2024-11-26,39.15055847167969
2024-11-27,39.15055847167969
2024-11-29,39.16472625732422
2024-12-02,38.324100494384766
2024-12-03,37.9935188293457
2024-12-04,37.988792419433594
2024-12-05,38.10685729980469
2024-12-06,37.63459396362305
2024-12-09,37.16233825683594
2024-12-10,36.89314651489258
2024-12-11,36.66172790527344
2024-12-12,36.642845153808594
2024-12-13,36.66646194458008
2024-12-16,36.373653411865234
2024-12-17,36.222530364990234
2024-12-18,35.367733001708984
2024-12-19,35.52830505371094
2024-12-20,36.09501647949219
2024-12-23,36.217872619628906
2024-12-24,36.41786575317383
2024-12-26,36.332157135009766
2024-12-27,36.22739791870117
2024-12-30,36.07501983642578
2024-12-31,36.04168701171875
2025-01-02,36.317867279052734
2025-01-03,36.70357131958008
2025-01-06,36.29405975341797
2025-01-07,36.203582763671875
2025-01-08,36.19406509399414
2025-01-10,35.989315032958984
2025-01-13,35.570274353027344
2025-01-14,36.03692626953125
2025-01-15,36.56548309326172
2025-01-16,37.489261627197266
2025-01-17,37.5416374206543
2025-01-21,38.11781692504883
2025-01-22,37.294029235839844
2025-01-23,37.470218658447266
2025-01-24,37.85115432739258
2025-01-27,36.97499084472656
2025-01-28,36.46548843383789
2025-01-29,36.54167556762695
2025-01-30,37.303550720214844
2025-01-31,37.08450698852539
2025-02-03,37.284507751464844
2025-02-04,36.9559440612793
2025-02-05,37.327362060546875
2025-02-06,37.284507751464844
2025-02-07,37.20832061767578
2025-02-10,37.613067626953125
2025-02-11,37.80353927612305
2025-02-12,37.736873626708984
2025-02-13,37.82258605957031
2025-02-14,37.66544723510742
2025-02-18,38.0178108215332
2025-02-19,38.21780776977539
2025-02-20,38.21304702758789
2025-02-21,38.22256851196289
2025-02-24,38.0321044921875
2025-02-25,37.84163284301758
2025-02-26,37.99877166748047
2025-02-27,37.15593338012695
2025-02-28,37.72258758544922
2025-03-03,37.77497100830078
2025-03-04,37.16070556640625
2025-03-05,36.898807525634766
2025-03-06,36.13215637207031
2025-03-07,36.80357360839844
2025-03-10,37.20832061767578
2025-03-11,36.860713958740234
2025-03-12,36.746429443359375
2025-03-13,36.8369026184082
2025-03-14,37.55592346191406
2025-03-17,37.713069915771484
2025-03-18,37.451168060302734
2025-03-19,37.589256286621094
2025-03-20,37.74163055419922
2025-03-21,37.498783111572266
2025-03-24,37.48678970336914
2025-03-25,36.88735580444336
2025-03-26,37.13192367553711
2025-03-27,37.122337341308594
2025-03-28,37.39568328857422
2025-03-31,37.81289291381836
2025-04-01,37.9088020324707
2025-04-02,38.086238861083984
2025-04-03,37.846458435058594
2025-04-04,35.7412223815918
2025-04-07,35.194522857666016
2025-04-08,35.050655364990234
2025-04-09,36.4317741394043
2025-04-10,36.15842819213867
2025-04-11,36.59962463378906
2025-04-14,37.25661087036133
2025-04-15,37.25181579589844
2025-04-16,36.9161262512207
2025-04-17,37.29497528076172
2025-04-21,36.412593841552734
2025-04-22,37.405277252197266
2025-04-23,37.56352615356445
2025-04-24,37.62106704711914
2025-04-25,37.50597381591797
2025-04-28,37.73616409301758
2025-04-29,38.028690338134766
2025-04-30,37.83687210083008
2025-05-01,37.94717025756836
2025-05-02,38.2444953918457
2025-05-05,38.148582458496094
2025-05-06,38.61375427246094
2025-05-07,38.72404479980469
2025-05-08,38.41233444213867
2025-05-09,38.47947311401367
2025-05-12,38.24928665161133
2025-05-13,38.196537017822266
2025-05-14,38.028690338134766
2025-05-15,38.83913803100586
2025-05-16,39.40980911254883
2025-05-19,39.57765579223633
2025-05-20,39.6927490234375
2025-05-21,38.9686164855957
2025-05-22,38.41233444213867
2025-05-23,38.872711181640625
2025-05-27,39.16523742675781
2025-05-28,38.61853790283203
2025-05-29,38.88709259033203
2025-05-30,39.285125732421875
2025-06-02,39.40980911254883
2025-06-03,39.515316009521484
2025-06-04,38.82475280761719
2025-06-05,38.762413024902344
2025-06-06,38.93505096435547
2025-06-09,38.6856803894043
2025-06-10,38.776798248291016
2025-06-11,38.80077362060547
2025-06-12,39.27073669433594
2025-06-13,39.045345306396484
2025-06-16,38.8535270690918
2025-06-17,38.532222747802734
2025-06-18,38.632930755615234
2025-06-20,38.738433837890625
2025-06-23,39.229522705078125
2025-06-24,39.39853286743164
2025-06-25,38.872196197509766
2025-06-26,39.19572448730469
2025-06-27,39.27298355102539
2025-06-30,39.432334899902344
2025-07-01,39.56754684448242
2025-07-02,39.22469711303711
2025-07-03,39.519248962402344
2025-07-07,39.601348876953125
2025-07-08,39.181236267089844
2025-07-09,39.54823303222656
2025-07-10,39.871761322021484
2025-07-11,39.81381607055664
2025-07-14,39.973167419433594
2025-07-15,39.59169006347656
2025-07-16,39.61100387573242
2025-07-17,39.775184631347656
2025-07-18,40.44156265258789
2025-07-21,40.571937561035156
2025-07-22,41.06931686401367
2025-07-23,40.76027297973633
2025-07-24,40.707157135009766
2025-07-25,40.81338119506836
2025-07-28,40.378787994384766
2025-07-29,40.84236145019531
2025-07-30,41.146575927734375
2025-07-31,41.36870193481445
2025-08-01,41.431480407714844
2025-08-04,42.16545867919922
2025-08-05,41.71638107299805
2025-08-06,41.34456253051758
2025-08-07,41.793643951416016
2025-08-08,41.61497497558594
2025-08-11,41.48460006713867
2025-08-12,41.663265228271484
